sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_6,sensor_12,sensor_14,sensor_15,sensor_16,sensor_18,sensor_19,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_28,sensor_29,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_50,sensor_51,sensor_55,sensor_59,sensor_60,sensor_61,sensor_62,sensor_63,sensor_64,sensor_65,sensor_66,sensor_67,sensor_68,sensor_70,sensor_71,sensor_74,sensor_83,sensor_88,sensor_90,sensor_96,sensor_98,sensor_115,sensor_117,sensor_120,sensor_122,sensor_123,sensor_124,sensor_125,sensor_126,sensor_128,sensor_129,sensor_133,sensor_134,sensor_135,sensor_136,sensor_137,sensor_138,sensor_139,sensor_142,sensor_150,sensor_151,sensor_154,sensor_155,sensor_159,sensor_160,sensor_161,sensor_162,sensor_163,sensor_164,sensor_166,sensor_167,sensor_169,sensor_170,sensor_175,sensor_177,sensor_180,sensor_181,sensor_182,sensor_183,sensor_184,sensor_185,sensor_187,sensor_188,sensor_195,sensor_196,sensor_197,sensor_198,sensor_199,sensor_200,sensor_201,sensor_202,sensor_203,sensor_204,sensor_205,sensor_207,sensor_208,sensor_218,sensor_223,sensor_225,sensor_250,sensor_255,sensor_268,sensor_269,sensor_270,sensor_273,sensor_316,sensor_336,sensor_337,sensor_356,sensor_412,sensor_413,sensor_416,sensor_417,sensor_418,sensor_419,sensor_420,sensor_423,sensor_426,sensor_429,sensor_430,sensor_431,sensor_432,sensor_433,sensor_434,sensor_438,sensor_439,sensor_442,sensor_443,sensor_444,sensor_460,sensor_468,sensor_471,sensor_472,sensor_473,sensor_474,sensor_476,sensor_480,sensor_482,sensor_483,sensor_484,sensor_485,sensor_486,sensor_487,sensor_488,sensor_489,sensor_491,sensor_493,sensor_494,sensor_496,sensor_499,sensor_500,sensor_510,sensor_511,sensor_519,sensor_520,sensor_521,sensor_523,sensor_525,sensor_526,sensor_539,sensor_545,sensor_546,sensor_547,sensor_548,sensor_549,sensor_550,sensor_551,sensor_555,sensor_559,sensor_562,sensor_563,sensor_564,sensor_569,sensor_570,sensor_571,sensor_572,sensor_573,sensor_585,sensor_589,label
2891.17,2480.11,2171.8556,940.9917,1.2906,103.4733,200.269,11.056,405.3603,9.3546,190.9144,12.4922,-5602.25,2617.5,-3860.25,-4153.75,1.3157,2.016,65.6889,2.0333,3.4867,85.8807,9.754,50.2775,63.9959,66.5687,87.1954,118.0116,65.11,3.462,353.8718,10.2965,133.5382,735.0729,1.3751,151.3336,638.7436,200.7316,2888.0,0.9409,354.3973,10.5675,114.4791,16.9681,19.0591,26.7098,708.3631,0.8872,152.8991,621.7755,77.1592,0.0,7.0658,1856.4217,8679.2601,0.2098,-0.4093,749.3412,58.5769,6.3782,3.446,15.97,16.01,0.946,2.72,3.064,-0.0946,1010.6904,35.8235,168.0,138.3,118.9,44.3999,182.999,6.11,12.335,4.766,8.3457,0.46,1154.0,356.0,1359.0,3829.0,0.021,0.125,2.4,2.3,0.512,0.4955,0.9365,0.166,17.18,0.182,8.41,22.755,0.1492,5.3,14.03,43.094,0.19,6.99,20.1,0.27,8.19,21.79,6.99,8.874,28.443,0.3738,7.47,21.79,93.73,3.3893,145.1355,803.5,95.1938,0.5563,34.706,2.5647,33.8951,17.7781,5.7667,8.0453,2.1447,1.0323,19.4475,8.9517,4.7816,17.0733,0.0,0.0,0.6399,111.5684,0.7935,3.4688,20.5989,13.6008,35.205,92.1818,1.596,113.1148,134.6715,0.8274,0.7492,0.9174,21.4685,742.8986,7.1541,128.417,36.6754,33.2237,42.131,121.4762,855.971,56.9417,136.1702,162.5397,967.313,102.3785,435.6713,544.9275,5.4852,1.9096,0.6554,47.4376,884.7682,0.0,57.971,464.9573,3.54,2.2823,0.0,0.0611,4.1739,1.8514,1.4279,7.116,1.6732,412.702,83.116,0.9299,18.27,1.44,55.5783,0.4723,251.38,0.6152,4.76,23.4995,531.4291,2.1392,9.32,0.2439,8.5946,62.3881,-1
2992.61,2541.13,2171.8556,940.9917,1.2906,103.4733,199.5909,9.4845,403.5943,9.3086,190.2823,12.4892,-5640.0,2635.25,-1145.0,-2744.75,1.2835,1.9795,66.1889,2.4444,3.397,85.822,9.0776,50.4667,64.059,66.995,86.8379,118.0494,77.92,3.758,353.0891,10.2395,143.0745,746.9945,0.8511,144.9855,641.1491,124.1839,2906.0,-2.0555,355.9918,10.434,121.0191,13.0401,22.0555,27.456,719.5385,1.043,152.4227,629.4336,66.9734,0.0,7.215,1814.5477,8460.9799,0.1597,-0.3537,819.9061,59.2783,6.4659,3.446,15.97,16.01,0.946,2.72,3.064,-0.0946,1010.6904,35.8235,88.0,93.0,87.0,44.3999,182.999,6.11,5.629,4.686,8.2727,0.36,486.0,146.0,13029.0,3815.0,0.116,0.039,2.6,0.7,0.354,0.5053,0.7835,0.329,20.39,0.332,8.04,22.038,0.0798,3.78,18.34,22.663,0.204,8.35,21.57,0.318,6.78,12.51,8.35,8.358,27.905,0.7533,7.97,21.4,97.177,4.1538,100.6228,810.7998,98.429,0.4482,34.706,2.5647,25.9714,17.7781,6.8415,9.4992,2.3491,1.5575,19.4475,8.9517,4.7816,6.3384,0.0,0.0,0.6429,59.3492,0.7481,3.43,8.617,5.5403,0.0,138.9926,9.0378,28.6364,59.2572,1.3711,0.6911,0.9487,18.2495,406.2362,5.6024,95.9347,37.8591,30.4415,72.2292,145.098,917.5904,69.3558,189.6296,63.0197,0.0,123.2344,453.3333,546.1728,3.0457,1.1829,0.1661,19.9427,0.0,0.0,41.8733,430.0,4.7175,1.5763,0.0,0.066,4.6609,3.2858,1.4279,7.116,0.9111,403.122,74.084,0.471,16.34,1.15,54.4417,0.2003,251.012,0.7654,5.22,17.697,530.0355,2.0373,7.85,0.3692,3.8463,62.3881,-1
2924.96,2564.29,2171.8556,940.9917,1.2906,103.4733,198.1286,10.6073,407.9911,9.3269,188.8016,12.4922,-6470.75,3012.25,-2726.25,1380.25,1.007,1.8685,67.5667,2.9444,4.6221,85.2601,8.5779,50.3893,64.1459,66.183,86.6492,119.3278,13.83,5.019,353.21,10.2014,137.5027,739.6392,1.3278,148.6482,639.3609,196.7371,2888.0,-3.1455,354.2482,10.5716,114.3573,19.0018,23.1455,31.4605,708.1786,0.8882,151.7536,620.3591,68.0215,0.0,7.9734,1650.2713,8969.65,0.3363,-0.5145,712.5051,58.7398,6.2708,3.102,16.01,16.04,0.9176,2.747,3.167,-0.0946,1011.5203,43.8677,118.0,103.3,130.2,44.3999,182.999,6.11,11.682,9.193,8.3776,0.46,735.0,747.0,3808.0,123.0,0.107,0.09,2.3,0.8,0.13,0.8687,0.7476,0.221,20.59,0.307,8.14,22.97,0.1364,3.83,16.99,30.711,0.19,6.22,20.61,0.302,6.24,16.87,6.22,7.004,24.974,0.4032,12.29,16.87,90.545,1.5018,162.855,703.4004,66.8132,0.4576,25.317,6.3485,32.1752,17.7781,6.7714,9.2986,1.7649,0.5063,19.4475,8.9517,4.7816,7.814,0.0,0.0,0.7289,110.132,0.8899,3.1983,11.3588,24.7987,139.679,8.9114,10.6256,27.1698,25.699,0.879,0.7329,0.9567,15.6102,197.7457,5.4566,88.7811,26.8735,22.2627,45.4003,133.1124,464.7707,256.1798,435.2,157.384,670.5471,53.7716,362.5899,599.5565,2.0688,2.6906,0.1786,24.5559,471.599,0.0,35.6627,507.9365,5.83295,6.8282,0.0,0.1182,4.6943,2.1936,2.6971,7.116,0.9084,406.766,81.466,0.3687,20.37,1.86,40.5929,0.1631,264.272,0.651,5.16,16.98835,533.4727,2.0774,10.63,0.3376,3.0668,62.3881,-1
2956.18,2435.99,2171.8556,940.9917,1.2906,103.4733,199.3273,7.4312,397.3341,9.6195,189.7079,12.4922,-6545.0,3012.75,-4375.25,1325.75,0.9857,1.9053,70.2778,2.7889,4.7033,85.2764,8.7219,50.1373,63.8842,66.1097,86.5265,118.534,76.78,3.629,356.0791,10.2466,135.7155,741.0284,1.3339,148.77,640.5645,208.1224,2872.0,1.5445,355.1645,10.5522,117.26,17.0363,18.4555,26.3116,714.7168,0.9176,151.1036,623.5282,82.8235,0.0,6.9959,1822.8702,8238.7699,0.2311,-0.2318,697.4918,58.1276,6.3619,4.332,15.74,15.74,1.295,2.535,3.177,-0.2365,997.7034,37.1214,63.0,87.6,125.3,44.3999,182.999,6.11,4.272,16.827,8.4418,0.46,444.0,414.0,8050.0,131.0,0.093,0.065,3.9,0.9,0.217,0.6535,0.6848,1.003,17.71,0.267,6.94,23.401,0.1125,7.06,20.59,49.49,0.204,5.82,18.24,0.298,6.14,22.19,5.82,9.799,28.594,0.2407,11.19,22.19,80.317,2.0483,132.3281,1253.7002,128.6296,0.4699,24.748,4.3562,17.3769,17.7781,6.3195,9.274,1.9023,0.7402,19.4475,8.9517,4.7816,6.7714,0.0,0.0,0.6586,57.4875,0.5544,2.769,6.7838,13.7416,183.9895,9.8812,9.4344,32.2709,30.49,1.4033,0.6055,0.9894,23.7793,376.8099,5.2362,130.2511,31.5354,37.242,26.2352,96.9736,0.0,45.8549,224.8996,160.396,0.0,115.8314,557.5163,486.0041,2.285,3.4397,0.9618,11.7197,0.0,887.5912,38.143,632.0988,4.5666,2.3207,0.0,0.1411,2.6683,2.7128,4.3224,7.116,0.532,406.562,76.08,0.4362,20.94,0.83,81.9955,0.5391,264.272,0.651,5.16,16.98835,529.1382,2.1146,8.83,0.4019,2.0112,40.2536,-1
3020.4,2690.55,2171.8556,940.9917,1.2906,103.4733,200.5035,11.0309,414.3964,9.2883,191.2152,12.4784,-5277.25,2593.75,-1661.25,-643.75,1.3165,1.9743,67.5333,2.5222,3.4239,85.2505,8.7812,50.3349,64.0886,66.1006,86.6597,119.2232,79.07,3.103,366.3036,9.5778,147.4355,757.4526,1.212,135.9509,649.69,206.2653,2836.0,1.4373,367.2791,9.7331,128.8727,11.845,18.5627,25.7025,731.7501,0.8612,143.0327,639.1845,89.7828,0.0,7.4292,1739.5951,8358.4099,0.1857,-0.449,718.4783,59.3269,6.3113,3.102,16.01,16.04,0.9176,2.747,3.167,-0.0946,1011.5203,43.8677,94.0,122.1,72.0,44.3999,182.999,6.11,6.004,10.151,5.2222,0.22,506.0,504.0,14186.0,2157.0,0.149,0.087,1.7,1.8,0.387,0.7017,0.7394,0.248,16.63,0.35,9.5,31.802,0.1491,6.26,20.19,60.745,0.25,9.13,12.91,0.774,11.76,22.54,9.13,11.968,39.286,0.2028,13.3,25.91,67.24,4.6714,75.0157,352.8003,48.6412,0.5026,25.317,6.3485,25.7894,17.7781,5.7578,8.6023,2.5557,1.4896,19.4475,8.9517,4.7816,3.5859,0.0,476.0886,1.2794,54.4289,1.4643,3.7164,9.5883,19.4313,853.9353,335.068,11.3179,71.3656,58.2112,1.0578,0.7073,0.6185,29.4499,635.2304,9.1253,190.2909,49.1846,46.5636,23.5493,74.8918,352.7849,140.5685,70.3135,187.3973,0.0,41.3284,271.36,932.342,1.9604,3.779,0.0782,19.614,391.3514,902.6738,79.8859,224.3386,3.3415,3.5538,0.0,0.1101,3.4556,0.3565,2.6971,7.116,0.9111,403.122,74.084,0.471,16.34,1.15,54.4417,0.3212,268.924,0.6869,8.05,22.1604,534.9636,2.1236,7.54,0.1155,2.7372,40.2536,-1
3059.01,2641.11,2171.8556,940.9917,1.2906,103.4733,200.0096,8.8318,401.4761,9.3785,190.6311,12.499,-6474.25,3132.0,-4828.5,1553.75,0.9763,1.8782,63.1889,3.3556,4.6771,85.822,9.0776,50.4667,64.059,66.995,86.8379,118.0494,77.92,3.758,352.8682,10.1234,147.5536,754.3429,1.2766,149.6264,650.0482,196.5345,2892.0,-6.0445,355.8055,10.419,121.5091,20.0855,26.0445,34.9236,719.4193,0.8729,152.6482,629.9627,82.9712,0.0,6.693,1676.8038,9057.5901,-0.2147,0.0967,728.0219,58.3078,6.2988,3.446,15.97,16.01,0.946,2.72,3.064,-0.0946,1010.6904,35.8235,136.0,182.9,122.0,44.3999,182.999,6.11,6.632,6.676,8.3251,0.38,497.0,722.0,2563.0,49.0,0.109,0.091,2.6,0.6,0.185,0.5053,0.7835,0.329,17.58,0.266,7.47,27.628,0.1545,6.17,17.22,88.116,0.21,5.52,21.98,0.289,7.14,18.14,5.52,7.949,30.096,0.1772,14.3,18.14,69.179,5.7252,120.5182,1268.3003,137.8385,0.5651,34.706,2.5647,35.619,17.7781,5.4591,9.6267,1.7289,1.8221,19.4475,8.9517,4.7816,4.0134,0.0,0.0,0.7016,75.0921,0.8285,2.3469,7.6766,23.0524,53.0807,3.1537,11.1652,17.8808,23.223,1.3711,0.6911,0.9487,44.8349,91.322,5.8761,90.314,21.1945,22.7612,20.2959,83.3771,0.0,68.9655,221.7984,213.1579,358.834,81.3017,393.2854,294.6977,2.8398,4.4723,0.1484,16.3621,0.0,0.0,48.5584,0.0,10.6373,0.3342,0.0,0.1035,5.1765,2.0024,1.4279,7.116,2.5242,407.548,71.472,2.6285,16.11,0.95,104.1347,0.1031,264.272,0.651,5.16,16.98835,530.8864,2.0458,8.46,0.2395,2.0522,40.2536,-1
2993.11,2498.91,2171.8556,940.9917,1.2906,103.4733,197.574,7.2066,405.593,10.5074,187.0666,12.5218,-6238.25,2995.75,-3918.0,1447.75,0.994,1.889,69.7667,2.1222,4.6494,85.9922,8.5334,50.2818,63.9469,66.1932,86.8109,118.5424,78.33,3.342,361.0164,9.5782,144.8309,744.9226,0.8036,128.9064,634.7536,124.0325,2855.0,1.3791,362.8818,9.628,126.21,8.7061,18.6209,24.6273,720.2954,0.8423,141.15,630.2418,74.5354,0.0,6.8964,1679.6377,7574.11,-0.475,1.0006,626.2357,59.3145,6.3087,3.102,16.01,16.04,0.9176,2.747,3.167,-0.0946,1011.5203,43.8677,122.0,73.9,59.5,44.3999,182.999,6.11,2.725,11.417,6.6468,0.26,512.0,797.0,2001.0,141.0,0.126,0.089,2.9,1.0,0.191,0.845,0.802,0.134,17.35,0.24,9.3,32.094,0.0765,4.98,16.42,22.882,0.257,9.93,24.29,0.822,14.56,18.1,9.93,10.112,40.109,0.4047,13.1,29.19,87.648,3.284,124.1143,1296.6997,113.8476,0.5451,25.317,6.3485,32.0936,17.7781,5.5712,10.8619,3.0197,1.1327,19.4475,8.9517,4.7816,6.1424,491.2474,0.0,0.9467,37.8124,2.8513,3.0369,8.2074,26.6044,51.072,9.7393,12.6761,47.1204,53.355,0.8463,0.6935,1.2806,18.4484,720.0396,11.5363,207.9,53.3271,41.0602,48.0454,117.5925,650.0531,219.401,421.2885,395.4373,645.9327,54.2419,957.8947,383.8123,2.0935,1.5059,0.1446,24.9819,575.6458,0.0,36.6791,131.6129,100.809,1.0867,0.0,0.095,4.6564,0.3913,2.6971,7.116,1.1842,410.14,81.894,0.4741,19.62,1.62,40.0323,0.4397,253.182,0.606,9.64,24.0585,533.5636,2.0273,7.33,0.2854,2.5402,65.4831,-1
2987.75,2574.53,2183.5,1099.0027,1.3593,104.4156,203.9315,8.2945,409.0844,10.5935,193.338,12.4618,-6283.75,2996.25,-2862.5,1591.0,0.9923,1.882,68.0556,2.4667,4.6331,86.0936,8.5891,50.4484,64.1358,66.0981,86.7366,119.1796,78.4,2.915,352.4827,10.169,142.7236,746.5666,1.2907,147.6145,642.8209,197.0315,2888.0,-0.9618,353.5336,10.4077,121.7618,16.9445,20.9618,29.4926,717.074,0.8357,150.5809,625.8764,71.3977,0.0,7.5678,1846.8055,8834.0999,0.1367,-0.42,757.6495,59.2067,6.2939,3.102,16.01,16.04,0.9176,2.747,3.167,-0.0946,1011.5203,43.8677,88.0,209.6,173.7,41.4001,369.481,7.35,6.39,8.494,8.7652,0.66,394.0,631.0,3515.0,167.0,0.107,0.078,3.3,0.5,0.161,0.969,0.6511,0.196,15.49,0.295,7.52,26.855,0.1128,9.49,21.9,64.071,0.19,8.49,19.54,0.322,8.89,22.19,8.49,8.457,31.069,0.3666,14.23,22.19,60.095,4.3392,118.2354,1935.2998,199.7626,0.4368,25.317,6.3485,25.4787,16.3274,6.1471,9.811,2.7883,1.4486,33.6197,12.2234,4.7539,8.2518,846.2366,0.0,1.2173,77.0386,0.8503,2.3808,6.2701,21.0597,122.7948,10.4965,10.7836,20.2703,47.0868,0.7133,0.9083,1.0111,32.5182,882.7032,7.3011,130.9566,40.5022,28.6749,43.8631,84.1693,0.0,151.9669,0.0,298.3871,0.0,74.7243,178.7345,543.5897,1.4099,3.1529,0.1673,17.9219,579.5094,678.125,70.7368,198.2906,5.83295,1.7906,0.0,0.1151,4.8927,2.5979,2.6971,7.116,2.0178,404.41,77.908,3.0839,16.25,1.54,152.8315,0.1103,264.272,0.651,5.16,16.98835,534.9282,2.0004,8.17,0.262,2.3766,65.4831,-1
3004.71,2329.66,2217.8667,1275.0917,1.5487,105.2933,198.0151,8.2822,410.5357,10.4994,187.5158,12.4706,-5422.0,2613.0,-4509.75,1276.75,1.2957,1.9783,69.1333,1.9889,3.3232,85.2764,8.7219,50.1373,63.8842,66.1097,86.5265,118.534,76.78,3.629,353.5355,10.2761,134.6773,736.0633,1.3697,149.5118,637.7245,187.6445,2888.0,1.6073,353.8645,10.5271,116.2845,15.5718,18.3927,25.9809,710.0824,0.8472,152.0036,622.1527,70.459,0.0,7.5259,1737.5329,9025.0999,0.0051,0.1236,774.0379,59.3308,6.4632,3.102,16.01,16.04,0.9176,2.747,3.167,-0.0946,1011.5203,43.8677,77.0,145.2,184.1,46.6001,196.969,5.3,5.344,8.049,6.0823,0.21,1123.0,466.0,2262.0,13149.0,0.032,0.132,3.2,1.2,0.645,0.6535,0.6848,1.003,17.62,0.318,9.48,22.363,0.1221,4.36,16.19,47.61,0.19,8.32,17.8,0.23,8.38,18.45,8.32,10.038,30.933,0.1713,7.03,18.45,79.044,3.7769,62.3217,841.4004,82.3124,0.5922,25.317,6.3485,20.3137,16.1369,6.1799,7.8666,2.8181,1.3026,15.4474,24.7664,3.4157,9.61,614.9551,0.0,1.6524,64.5241,1.7426,2.2791,20.7119,17.8339,50.158,0.0,2.4696,60.3352,79.6565,1.4033,0.6055,0.9894,25.3724,517.6471,7.2065,118.4837,45.2353,38.6361,20.2233,112.1844,501.9481,164.2019,416.8168,198.8627,0.0,28.6907,254.5455,399.4261,1.0716,3.0844,0.1708,11.2126,0.0,773.4317,43.7856,0.0,41.0461,0.5704,0.0,0.1224,3.5448,2.9932,2.6971,7.116,1.1375,403.874,74.278,0.4175,21.25,0.93,36.6991,0.128,264.272,0.651,5.16,16.98835,510.2891,2.0217,435.57,1.3206,2.4029,65.4831,-1
2931.4,2573.21,2171.8556,940.9917,1.2906,103.4733,200.298,10.3117,409.3168,9.3242,190.9738,12.4922,-6286.75,3093.25,-3827.0,1466.0,0.9892,1.8782,67.2556,2.7444,4.6068,103.1082,23.1583,57.7421,74.8511,67.199,87.0024,127.3944,77.9,3.552,353.9818,10.2315,138.9218,742.1627,0.8516,144.46,637.3636,120.3468,2882.0,-2.5727,355.8918,10.5095,116.3491,12.8363,22.5727,28.7966,713.3661,0.9352,152.2864,624.5273,81.4196,0.0,7.0211,1822.5785,9039.7301,0.0373,-0.0316,709.405,58.4076,6.2423,3.102,16.01,16.04,0.9176,2.747,3.167,-0.0946,1011.5203,43.8677,125.0,216.6,155.1,44.3999,182.999,6.11,5.163,12.529,8.5573,0.46,631.0,607.0,764.0,362.0,0.131,0.07,2.2,1.4,0.218,0.792,0.7855,0.209,16.9,0.336,8.02,25.612,0.0392,4.67,14.78,22.799,0.223,5.33,19.07,0.461,5.76,18.47,5.33,5.799,27.636,0.2516,4.81,18.47,93.084,4.4725,139.5775,1157.5996,144.9867,0.5694,25.317,6.3485,31.1663,17.7781,5.8506,8.5474,1.5208,1.3952,19.4475,8.9517,4.7816,5.9065,786.896,0.0,0.7417,50.0692,0.8581,5.2126,10.037,19.6234,19.9634,24.693,13.2424,51.0121,48.3221,0.8684,0.2771,0.5866,18.9444,207.1731,4.9506,143.8885,23.6126,20.1378,26.8993,114.3262,0.0,233.5299,41.3896,218.4739,488.3418,42.7227,310.8475,0.0,2.0688,2.6924,0.3193,13.0793,975.0,633.3333,47.7612,400.0,2.8178,3.0439,0.0,0.0646,2.8678,0.5951,2.6971,7.116,1.0515,401.956,81.66,0.8175,20.04,2.23,77.7518,0.3463,264.272,0.651,5.16,16.98835,532.8618,1.9972,9.06,0.185,1.7063,65.4831,-1
3108.56,2468.65,2201.0667,880.2317,1.4148,106.5478,198.0647,11.0782,428.3274,9.6674,188.3973,12.488,-6590.75,2933.25,-3697.5,1281.75,0.985,1.8803,67.3778,2.9889,4.6794,85.7833,8.7696,50.124,63.7482,66.4353,86.5639,118.7706,76.61,3.317,363.1218,9.7651,125.8255,721.0659,0.9086,136.2627,625.21,108.7042,2831.0,3.3918,358.34,10.5443,109.2173,15.1773,16.6082,22.8177,698.2482,0.8285,142.4755,610.0327,79.5265,0.0,7.1632,1781.0447,8597.09,-0.039,0.0437,717.5174,59.1695,6.2714,3.511,16.0,15.97,0.9649,2.721,3.07,0.615,1009.1781,35.8829,108.0,198.9,186.7,44.6001,144.823,5.25,6.7,8.79,4.8632,0.25,441.0,765.0,4020.0,70.0,0.135,0.103,3.5,0.7,0.159,0.34,0.5536,0.887,17.77,0.346,5.27,26.35,0.0737,5.09,13.54,15.806,0.252,3.6,16.81,0.283,6.12,17.79,3.6,5.38,30.392,0.1761,7.78,17.79,76.999,4.6682,81.3291,1186.0,111.4443,0.6082,27.439,4.0746,29.3266,17.2911,5.1635,7.4113,1.1956,1.6175,16.4528,11.6558,4.2939,6.5418,528.2521,0.0,1.1369,60.4792,0.9541,2.0497,6.6912,26.0803,108.7221,5.4613,13.7056,23.4201,28.7556,1.3293,0.3184,0.6728,14.5404,106.1378,5.6035,117.2147,21.6761,23.5781,21.2508,96.8219,993.1519,65.2691,443.7318,12.2814,0.0,548.7032,436.9686,269.9346,0.5558,2.622,0.9397,29.3909,0.0,853.9589,28.0193,757.8947,5.83295,4.281,0.0,0.0684,1.8344,2.5162,1.2312,7.116,2.3764,410.158,72.164,5.5088,7.71,1.53,231.816,0.6253,264.272,0.5671,4.98,15.4662,532.21,2.2089,8.22,0.3725,9.1841,65.4831,-1
3071.8,2517.65,2200.0666,1012.6747,1.3954,103.0644,201.0295,9.1238,399.5597,9.6269,191.4026,12.5302,-6386.75,2901.75,-3755.75,1479.75,0.995,1.867,67.2667,2.5111,4.6716,84.6838,9.0425,50.7493,64.4947,67.1943,86.8006,117.7228,78.29,3.074,352.8527,10.2662,138.9664,741.5961,1.2764,149.2955,641.1145,220.7255,2873.0,-1.3773,353.5864,10.5226,117.5891,18.3509,21.3773,28.9871,712.609,0.8626,151.5882,622.7636,73.0989,0.0,8.5076,1795.6614,8543.9499,0.4212,-0.9094,752.2997,58.6319,6.419,4.332,15.74,15.74,1.295,2.535,3.177,-0.2365,997.7034,37.1214,140.0,216.2,181.7,47.5,281.316,7.63,5.849,11.204,6.4955,0.35,540.0,341.0,1271.0,93.0,0.064,0.053,3.2,0.8,0.087,0.5365,0.8211,0.213,18.82,0.15,6.89,23.796,0.1725,5.01,17.19,77.313,0.203,3.5,17.83,0.319,6.28,25.45,3.5,5.663,28.661,0.3719,15.2,25.45,105.781,3.1712,118.0001,1004.2998,106.4933,0.4898,24.748,4.3562,36.7818,16.5205,5.8336,9.0421,1.2289,1.0219,27.7795,18.2747,4.4537,9.0547,0.0,0.0,1.4887,64.1069,1.0703,4.0887,8.455,11.7515,33.8414,6.2848,6.4322,31.8584,42.371,0.8717,0.682,0.9201,35.0268,254.1254,5.3406,138.6856,16.3725,19.5363,43.1104,144.7094,537.1358,53.9255,113.5428,142.4307,799.2214,115.8567,639.548,862.5,1.313,2.9741,0.2308,85.3121,488.5496,0.0,45.9096,0.0,5.83295,0.8588,0.0,0.1034,2.7375,2.814,4.3224,7.116,0.7069,399.268,80.3,0.3551,16.28,1.62,50.2278,0.1361,264.272,0.5671,4.98,15.4662,533.4755,2.1902,9.08,1.3483,2.5394,65.4831,-1
2989.44,2487.66,2201.0667,880.2317,1.4148,106.5478,198.3662,10.5812,412.0818,9.7374,188.6288,12.4876,-5520.25,2793.5,-1442.75,-753.0,1.301,1.995,69.8889,2.6556,3.3863,86.3794,8.5615,50.4915,64.0756,66.1344,86.8706,118.7712,79.0,3.478,371.7818,9.9652,131.5191,745.2466,1.3297,142.3436,645.6446,208.4155,2889.0,2.0336,368.5255,10.4781,113.5527,16.4828,17.9664,25.8665,719.3801,0.982,147.0836,629.1618,87.1039,0.0,6.9402,1817.9758,8582.24,-0.0184,0.2198,605.2483,58.0149,6.1032,3.511,16.0,15.97,0.9649,2.721,3.07,0.615,1009.1781,35.8829,129.0,110.9,74.9,44.6001,144.823,5.25,4.752,9.199,4.8123,0.34,650.0,251.0,7410.0,2039.0,0.075,0.112,2.5,1.1,0.478,0.7187,0.68,0.298,19.42,0.64,12.94,14.935,0.2,6.38,11.48,41.695,0.094,6.21,15.43,0.418,7.94,15.39,6.21,8.511,19.714,0.1529,6.54,15.39,73.149,1.9808,177.8818,1227.0005,152.814,0.4698,27.439,4.0746,31.8096,17.2911,5.78,7.5817,1.9086,0.6907,16.4528,11.6558,4.2939,4.6403,0.0,0.0,1.6919,44.9099,1.3115,3.5038,11.7748,8.9851,513.6025,270.7835,5.7648,41.4226,60.5769,1.5577,0.6734,0.9264,20.0057,305.3643,6.9923,93.3702,34.5646,32.9035,15.574,83.979,0.0,118.876,343.7838,66.7525,0.0,142.5926,352.8455,295.7317,2.2508,3.0825,0.2228,66.4229,0.0,0.0,32.57,469.8413,5.4089,2.2581,0.0,0.1339,4.0865,1.0683,1.2312,7.116,1.4683,410.724,81.216,0.8137,22.56,1.14,55.4171,0.1502,263.43,0.697,8.92,28.9763,538.54,2.0768,5.3,0.3411,2.5579,65.4831,-1
